"sound","word","token","speaker","pulses","points","pointsNorm","tokenNorm","pointsOrig","tokenWord","intensity","tokenSoundNorm","soundSurround","gender"
"lˀ","relˀa","1","M 1963",0.00519999999999499,0.0310000000000059,0.376213592233082,"word",0.0284000000000049,"relˀa_1",55.5049,"lˀ | word","elˀa","M"
"lˀ","relˀa","1","M 1963",0.00540000000000163,0.0362999999999971,0.44053398058249,"word",0.0335999999999999,"relˀa_1",54.7626,"lˀ | word","elˀa","M"
"lˀ","relˀa","1","M 1963",0.00930000000000319,0.0436499999999995,0.529733009708733,"word",0.0390000000000015,"relˀa_1",54.0477,"lˀ | word","elˀa","M"
"lˀ","relˀa","1","M 1963",0.0101999999999975,0.0534000000000034,0.648058252427228,"word",0.0483000000000047,"relˀa_1",55.5004,"lˀ | word","elˀa","M"
"lˀ","relˀa","1","M 1963",0.0157000000000025,0.0663499999999999,0.805218446601943,"word",0.0585000000000022,"relˀa_1",59.4868,"lˀ | word","elˀa","M"
"lˀ","relˀa","1","M 1963",0.0081999999999951,0.0782999999999987,0.950242718446588,"word",0.0742000000000047,"relˀa_1",64.215,"lˀ | word","elˀa","M"
"lˀ","relˀa","1","M 1963",0.0081999999999951,0.0823999999999998,1,"word",0.0823999999999998,"relˀa_1",64.215,"lˀ | word","elˀa","M"
"lˀ","relˀa","2","M 1963",0.00429999999999353,0,0,"word",0,"relˀa_2",64.3555,"lˀ | word","elˀa","M"
"lˀ","relˀa","2","M 1963",0.00429999999999353,0.00214999999999321,0.0245153933864682,"word",0,"relˀa_2",64.3555,"lˀ | word","elˀa","M"
"lˀ","relˀa","2","M 1963",0.00530000000000541,0.00694999999999624,0.0792474344355346,"word",0.00429999999999353,"relˀa_2",63.3393,"lˀ | word","elˀa","M"
"lˀ","relˀa","2","M 1963",0.00509999999999877,0.0121499999999983,0.138540478905343,"word",0.00959999999999894,"relˀa_2",62.6749,"lˀ | word","elˀa","M"
"lˀ","relˀa","2","M 1963",0.00509999999999877,0.0172499999999971,0.196693272519926,"word",0.0146999999999977,"relˀa_2",62.1287,"lˀ | word","elˀa","M"
"lˀ","relˀa","2","M 1963",0.00489999999999924,0.0222499999999926,0.253705815279282,"word",0.0197999999999965,"relˀa_2",61.6147,"lˀ | word","elˀa","M"
"lˀ","relˀa","2","M 1963",0.00500000000000256,0.0272000000000006,0.310148232611187,"word",0.0246999999999957,"relˀa_2",61.6556,"lˀ | word","elˀa","M"
"lˀ","relˀa","2","M 1963",0.00499999999999545,0.032199999999996,0.367160775370544,"word",0.0296999999999983,"relˀa_2",61.9291,"lˀ | word","elˀa","M"
"lˀ","relˀa","2","M 1963",0.00500000000000256,0.0371999999999915,0.4241733181299,"word",0.0346999999999937,"relˀa_2",62.2053,"lˀ | word","elˀa","M"
"lˀ","relˀa","2","M 1963",0.00520000000000209,0.0422999999999973,0.482326111744564,"word",0.0396999999999963,"relˀa_2",62.3823,"lˀ | word","elˀa","M"
"lˀ","relˀa","2","M 1963",0.00520000000000209,0.0474999999999994,0.541619156214372,"word",0.0448999999999984,"relˀa_2",62.4742,"lˀ | word","elˀa","M"
"lˀ","relˀa","2","M 1963",0.00559999999999405,0.0529000000000011,0.603192702394552,"word",0.0501000000000005,"relˀa_2",62.5704,"lˀ | word","elˀa","M"
"lˀ","relˀa","2","M 1963",0.00510000000000588,0.0582499999999939,0.664196123147037,"word",0.0556999999999945,"relˀa_2",62.7391,"lˀ | word","elˀa","M"
"lˀ","relˀa","2","M 1963",0.0102999999999938,0.0659499999999937,0.751995438996524,"word",0.0608000000000004,"relˀa_2",63.0862,"lˀ | word","elˀa","M"
"lˀ","relˀa","2","M 1963",0.0101000000000013,0.0761499999999913,0.868301026225689,"word",0.0710999999999942,"relˀa_2",64.165,"lˀ | word","elˀa","M"
"lˀ","relˀa","2","M 1963",0.00650000000000261,0.0844499999999968,0.96294184720637,"word",0.0811999999999955,"relˀa_2",65.6453,"lˀ | word","elˀa","M"
"lˀ","relˀa","2","M 1963",0.00650000000000261,0.0876999999999981,1,"word",0.0876999999999981,"relˀa_2",65.6453,"lˀ | word","elˀa","M"
"lˀ","relˀa","3","M 1963",0.00240000000000151,0,0,"word",0,"relˀa_3",65.1701,"lˀ | word","elˀa","M"
"lˀ","relˀa","3","M 1963",0.00240000000000151,0.0011999999999972,0.013605442176839,"word",0,"relˀa_3",65.1701,"lˀ | word","elˀa","M"
"lˀ","relˀa","3","M 1963",0.00580000000000069,0.00530000000000541,0.0600907029479068,"word",0.00240000000000151,"relˀa_3",64.5165,"lˀ | word","elˀa","M"
"lˀ","relˀa","3","M 1963",0.00549999999999784,0.0109500000000011,0.124149659863958,"word",0.00820000000000221,"relˀa_3",63.9743,"lˀ | word","elˀa","M"
"lˀ","relˀa","3","M 1963",0.00550000000000495,0.0164500000000061,0.186507936508004,"word",0.0137,"relˀa_3",63.4539,"lˀ | word","elˀa","M"
"lˀ","relˀa","3","M 1963",0.00549999999999784,0.0219500000000039,0.24886621315197,"word",0.019200000000005,"relˀa_3",63.3224,"lˀ | word","elˀa","M"
"lˀ","relˀa","3","M 1963",0.00520000000000209,0.0273000000000039,0.309523809523852,"word",0.0247000000000028,"relˀa_3",63.6015,"lˀ | word","elˀa","M"
"lˀ","relˀa","3","M 1963",0.00529999999999831,0.0325500000000005,0.369047619047623,"word",0.0299000000000049,"relˀa_3",63.8761,"lˀ | word","elˀa","M"
"lˀ","relˀa","3","M 1963",0.00529999999999831,0.0378500000000059,0.42913832199553,"word",0.0352000000000032,"relˀa_3",63.8631,"lˀ | word","elˀa","M"
"lˀ","relˀa","3","M 1963",0.00540000000000163,0.0431999999999988,0.48979591836733,"word",0.0405000000000015,"relˀa_3",63.5287,"lˀ | word","elˀa","M"
"lˀ","relˀa","3","M 1963",0.00549999999999784,0.0486500000000021,0.551587301587322,"word",0.0459000000000032,"relˀa_3",63.1878,"lˀ | word","elˀa","M"
"lˀ","relˀa","3","M 1963",0.00549999999999784,0.0541499999999999,0.613945578231288,"word",0.051400000000001,"relˀa_3",62.6647,"lˀ | word","elˀa","M"
"lˀ","relˀa","3","M 1963",0.00540000000000163,0.0596000000000032,0.67573696145128,"word",0.0568999999999988,"relˀa_3",61.9787,"lˀ | word","elˀa","M"
"lˀ","relˀa","3","M 1963",0.00550000000000495,0.0650499999999994,0.737528344671191,"word",0.0623000000000005,"relˀa_3",61.2916,"lˀ | word","elˀa","M"
"lˀ","relˀa","3","M 1963",0.0106999999999999,0.0731500000000054,0.829365079365136,"word",0.0678000000000054,"relˀa_3",61.5155,"lˀ | word","elˀa","M"
"lˀ","relˀa","3","M 1963",0.00969999999999516,0.0833500000000029,0.945011337868508,"word",0.0785000000000053,"relˀa_3",62.6351,"lˀ | word","elˀa","M"
"lˀ","relˀa","3","M 1963",0.00969999999999516,0.0882000000000005,1,"word",0.0882000000000005,"relˀa_3",62.6351,"lˀ | word","elˀa","M"
"lˀ","relˀa","cf","M 1963",0.00289999999999679,0,0,"cf",0,"relˀa_cf",65.4901,"lˀ | cf","elˀa","M"
"lˀ","relˀa","cf","M 1963",0.00289999999999679,0.0014499999999984,0.0117313915857472,"cf",0,"relˀa_cf",65.4901,"lˀ | cf","elˀa","M"
"lˀ","relˀa","cf","M 1963",0.00570000000000448,0.00574999999999903,0.0465210355986965,"cf",0.00289999999999679,"relˀa_cf",64.9112,"lˀ | cf","elˀa","M"
"lˀ","relˀa","cf","M 1963",0.00540000000000163,0.0113000000000056,0.0914239482201079,"cf",0.00860000000000127,"relˀa_cf",64.2549,"lˀ | cf","elˀa","M"
"lˀ","relˀa","cf","M 1963",0.00519999999999499,0.0165999999999968,0.134304207119712,"cf",0.0140000000000029,"relˀa_cf",63.6286,"lˀ | cf","elˀa","M"
"lˀ","relˀa","cf","M 1963",0.00520000000000209,0.0217999999999989,0.176375404530731,"cf",0.0191999999999979,"relˀa_cf",63.3858,"lˀ | cf","elˀa","M"
"lˀ","relˀa","cf","M 1963",0.00509999999999877,0.0269499999999994,0.2180420711974,"cf",0.0244,"relˀa_cf",63.3574,"lˀ | cf","elˀa","M"
"lˀ","relˀa","cf","M 1963",0.00500000000000256,0.0319999999999965,0.258899676375369,"cf",0.0294999999999987,"relˀa_cf",63.3291,"lˀ | cf","elˀa","M"
"lˀ","relˀa","cf","M 1963",0.00520000000000209,0.0371000000000024,0.300161812297746,"cf",0.0345000000000013,"relˀa_cf",63.0754,"lˀ | cf","elˀa","M"
"lˀ","relˀa","cf","M 1963",0.00529999999999831,0.042349999999999,0.342637540453057,"cf",0.0397000000000034,"relˀa_cf",62.6055,"lˀ | cf","elˀa","M"
"lˀ","relˀa","cf","M 1963",0.00529999999999831,0.0476500000000044,0.385517799352776,"cf",0.0450000000000017,"relˀa_cf",62.1248,"lˀ | cf","elˀa","M"
"lˀ","relˀa","cf","M 1963",0.0103000000000009,0.0554500000000004,0.448624595469247,"cf",0.0503,"relˀa_cf",60.6749,"lˀ | cf","elˀa","M"
"lˀ","relˀa","cf","M 1963",0.0630000000000024,0.0921000000000021,0.745145631067958,"cf",0.0606000000000009,"relˀa_cf",58.4821,"lˀ | cf","elˀa","M"
"lˀ","relˀa","cf","M 1963",0.0630000000000024,0.123600000000003,1,"cf",0.123600000000003,"relˀa_cf",58.4821,"lˀ | cf","elˀa","M"
"lˀ","belˀora","1","M 1963",0.00229999999999109,0,0,"word",0,"belˀora_1",63.7187,"lˀ | word","elˀo","M"
"lˀ","belˀora","1","M 1963",0.00229999999999109,0.00114999999999554,0.0143749999999446,"word",0,"belˀora_1",63.7187,"lˀ | word","elˀo","M"
"lˀ","belˀora","1","M 1963",0.00530000000000541,0.00494999999999379,0.0618749999999237,"word",0.00229999999999109,"belˀora_1",62.6469,"lˀ | word","elˀo","M"
"lˀ","belˀora","1","M 1963",0.00530000000000541,0.0102499999999992,0.128124999999993,"word",0.0075999999999965,"belˀora_1",61.1634,"lˀ | word","elˀo","M"
"lˀ","belˀora","1","M 1963",0.00479999999998881,0.0152999999999963,0.191249999999958,"word",0.0129000000000019,"belˀora_1",59.9898,"lˀ | word","elˀo","M"
"lˀ","belˀora","1","M 1963",0.00520000000000209,0.0202999999999918,0.253749999999902,"word",0.0176999999999907,"belˀora_1",59.3566,"lˀ | word","elˀo","M"
"lˀ","belˀora","1","M 1963",0.00520000000000209,0.0254999999999939,0.31874999999993,"word",0.0228999999999928,"belˀora_1",58.719,"lˀ | word","elˀo","M"
"lˀ","belˀora","1","M 1963",0.00509999999999877,0.0306499999999943,0.383124999999937,"word",0.0280999999999949,"belˀora_1",58.3554,"lˀ | word","elˀo","M"
"lˀ","belˀora","1","M 1963",0.00520000000000209,0.0357999999999947,0.447499999999944,"word",0.0331999999999937,"belˀora_1",58.8891,"lˀ | word","elˀo","M"
"lˀ","belˀora","1","M 1963",0.00499999999999545,0.0408999999999935,0.51124999999993,"word",0.0383999999999958,"belˀora_1",59.4844,"lˀ | word","elˀo","M"
"lˀ","belˀora","1","M 1963",0.00840000000000884,0.0475999999999885,0.594999999999869,"word",0.0433999999999912,"belˀora_1",60.6238,"lˀ | word","elˀo","M"
"lˀ","belˀora","1","M 1963",0.00999999999999091,0.0567999999999955,0.709999999999959,"word",0.0518000000000001,"belˀora_1",63.2,"lˀ | word","elˀo","M"
"lˀ","belˀora","1","M 1963",0.0103000000000009,0.0669499999999914,0.83687499999991,"word",0.061799999999991,"belˀora_1",65.6665,"lˀ | word","elˀo","M"
"lˀ","belˀora","1","M 1963",0.00790000000000646,0.0760499999999951,0.950624999999959,"word",0.0720999999999918,"belˀora_1",67.4757,"lˀ | word","elˀo","M"
"lˀ","belˀora","1","M 1963",0.00790000000000646,0.0799999999999983,1,"word",0.0799999999999983,"belˀora_1",67.4757,"lˀ | word","elˀo","M"
"lˀ","belˀora","2","M 1963",0,0,0,"word",0,"belˀora_2",65.567,"lˀ | word","elˀo","M"
"lˀ","belˀora","2","M 1963",0,0,0,"word",0,"belˀora_2",65.567,"lˀ | word","elˀo","M"
"lˀ","belˀora","2","M 1963",0.004099999999994,0.002049999999997,0.0290368271954254,"word",0,"belˀora_2",64.8554,"lˀ | word","elˀo","M"
"lˀ","belˀora","2","M 1963",0.00509999999999877,0.00664999999999338,0.0941926345608143,"word",0.004099999999994,"belˀora_2",63.2729,"lˀ | word","elˀo","M"
"lˀ","belˀora","2","M 1963",0.00540000000000873,0.0118999999999971,0.168555240793163,"word",0.00919999999999277,"belˀora_2",61.4546,"lˀ | word","elˀo","M"
"lˀ","belˀora","2","M 1963",0.00559999999998695,0.017399999999995,0.246458923512681,"word",0.0146000000000015,"belˀora_2",59.7779,"lˀ | word","elˀo","M"
"lˀ","belˀora","2","M 1963",0.00540000000000873,0.0228999999999928,0.324362606232198,"word",0.0201999999999884,"belˀora_2",58.5477,"lˀ | word","elˀo","M"
"lˀ","belˀora","2","M 1963",0.00579999999999359,0.028499999999994,0.403682719546663,"word",0.0255999999999972,"belˀora_2",57.3104,"lˀ | word","elˀo","M"
"lˀ","belˀora","2","M 1963",0.00490000000000634,0.0338499999999868,0.479461756373759,"word",0.0313999999999908,"belˀora_2",56.9901,"lˀ | word","elˀo","M"
"lˀ","belˀora","2","M 1963",0.00539999999999452,0.0390000000000015,0.552407932011361,"word",0.0362999999999971,"belˀora_2",57.8564,"lˀ | word","elˀo","M"
"lˀ","belˀora","2","M 1963",0.00520000000000209,0.0442999999999927,0.627478753540983,"word",0.0416999999999916,"belˀora_2",58.7546,"lˀ | word","elˀo","M"
"lˀ","belˀora","2","M 1963",0.00560000000000116,0.0496999999999872,0.703966005665552,"word",0.0468999999999937,"belˀora_2",59.9981,"lˀ | word","elˀo","M"
"lˀ","belˀora","2","M 1963",0.00969999999999516,0.0573499999999996,0.812322946175644,"word",0.0524999999999949,"belˀora_2",62.4379,"lˀ | word","elˀo","M"
"lˀ","belˀora","2","M 1963",0.00840000000000884,0.0664000000000016,0.940509915014201,"word",0.06219999999999,"belˀora_2",65.0499,"lˀ | word","elˀo","M"
"lˀ","belˀora","2","M 1963",0.00840000000000884,0.0705999999999989,1,"word",0.0705999999999989,"belˀora_2",65.0499,"lˀ | word","elˀo","M"
"lˀ","belˀora","3","M 1963",0.00489999999999213,0,0,"word",0,"belˀora_3",65.0779,"lˀ | word","elˀo","M"
"lˀ","belˀora","3","M 1963",0.00489999999999213,0.00244999999999607,0.0344101123594931,"word",0,"belˀora_3",65.0779,"lˀ | word","elˀo","M"
"lˀ","belˀora","3","M 1963",0.00520000000000209,0.00749999999999318,0.105337078651583,"word",0.00489999999999213,"belˀora_3",64.5849,"lˀ | word","elˀo","M"
"lˀ","belˀora","3","M 1963",0.00549999999999784,0.012849999999986,0.18047752808968,"word",0.0100999999999942,"belˀora_3",64.2773,"lˀ | word","elˀo","M"
"lˀ","belˀora","3","M 1963",0.00540000000000873,0.0182999999999964,0.257022471910046,"word",0.0155999999999921,"belˀora_3",64.5784,"lˀ | word","elˀo","M"
"lˀ","belˀora","3","M 1963",0.00520000000000209,0.0236000000000018,0.331460674157308,"word",0.0210000000000008,"belˀora_3",64.9127,"lˀ | word","elˀo","M"
"lˀ","belˀora","3","M 1963",0.00539999999999452,0.028899999999993,0.405898876404371,"word",0.0262000000000029,"belˀora_3",65.2966,"lˀ | word","elˀo","M"
"lˀ","belˀora","3","M 1963",0.00530000000000541,0.0342500000000001,0.481039325842667,"word",0.0315999999999974,"belˀora_3",65.8214,"lˀ | word","elˀo","M"
"lˀ","belˀora","3","M 1963",0.00539999999999452,0.0396000000000072,0.556179775280964,"word",0.0369000000000028,"belˀora_3",66.3558,"lˀ | word","elˀo","M"
"lˀ","belˀora","3","M 1963",0.00549999999999784,0.0450500000000034,0.63272471910113,"word",0.0422999999999973,"belˀora_3",66.8914,"lˀ | word","elˀo","M"
"lˀ","belˀora","3","M 1963",0.00549999999999784,0.050549999999987,0.709971910112131,"word",0.0477999999999952,"belˀora_3",67.4209,"lˀ | word","elˀo","M"
"lˀ","belˀora","3","M 1963",0.00540000000000873,0.0559999999999974,0.786516853932497,"word",0.053299999999993,"belˀora_3",67.9471,"lˀ | word","elˀo","M"
"lˀ","belˀora","3","M 1963",0.00509999999999877,0.0612500000000011,0.860252808988724,"word",0.0587000000000018,"belˀora_3",68.4617,"lˀ | word","elˀo","M"
"lˀ","belˀora","3","M 1963",0.00549999999999784,0.0665500000000065,0.934691011235987,"word",0.0638000000000005,"belˀora_3",68.9864,"lˀ | word","elˀo","M"
"lˀ","belˀora","3","M 1963",0.00190000000000623,0.0702500000000015,0.986657303370744,"word",0.0692999999999984,"belˀora_3",69.3466,"lˀ | word","elˀo","M"
"lˀ","belˀora","3","M 1963",0.00190000000000623,0.0712000000000046,1,"word",0.0712000000000046,"belˀora_3",69.3466,"lˀ | word","elˀo","M"
"lˀ","belˀora","cf","M 1963",0.00570000000000448,0,0,"cf",0,"belˀora_cf",65.2087,"lˀ | cf","elˀo","M"
"lˀ","belˀora","cf","M 1963",0.00570000000000448,0.00285000000000935,0.0352286773795965,"cf",0,"belˀora_cf",65.2087,"lˀ | cf","elˀo","M"
"lˀ","belˀora","cf","M 1963",0.00549999999999784,0.00844999999999629,0.104449938195257,"cf",0.00570000000000448,"belˀora_cf",64.5582,"lˀ | cf","elˀo","M"
"lˀ","belˀora","cf","M 1963",0.00549999999999784,0.0139500000000083,0.172435105068089,"cf",0.0112000000000023,"belˀora_cf",64.4314,"lˀ | cf","elˀo","M"
"lˀ","belˀora","cf","M 1963",0.00539999999999452,0.0194000000000045,0.239802224969154,"cf",0.0167000000000002,"belˀora_cf",64.3271,"lˀ | cf","elˀo","M"
"lˀ","belˀora","cf","M 1963",0.00540000000000873,0.024799999999999,0.306551297898629,"cf",0.0220999999999947,"belˀora_cf",64.345,"lˀ | cf","elˀo","M"
"lˀ","belˀora","cf","M 1963",0.00539999999999452,0.0301999999999936,0.373300370828105,"cf",0.0275000000000034,"belˀora_cf",64.5858,"lˀ | cf","elˀo","M"
"lˀ","belˀora","cf","M 1963",0.00549999999999784,0.0356499999999897,0.44066749072917,"cf",0.0328999999999979,"belˀora_cf",64.8321,"lˀ | cf","elˀo","M"
"lˀ","belˀora","cf","M 1963",0.00549999999999784,0.0411500000000018,0.508652657602002,"cf",0.0383999999999958,"belˀora_cf",65.0505,"lˀ | cf","elˀo","M"
"lˀ","belˀora","cf","M 1963",0.00560000000000116,0.0467000000000013,0.577255871446248,"cf",0.0438999999999936,"belˀora_cf",65.2228,"lˀ | cf","elˀo","M"
"lˀ","belˀora","cf","M 1963",0.00560000000000116,0.0522999999999882,0.646477132261909,"cf",0.0494999999999948,"belˀora_cf",65.3949,"lˀ | cf","elˀo","M"
"lˀ","belˀora","cf","M 1963",0.00540000000000873,0.0578000000000003,0.71446229913474,"cf",0.0550999999999959,"belˀora_cf",65.7968,"lˀ | cf","elˀo","M"
"lˀ","belˀora","cf","M 1963",0.00560000000000116,0.0633000000000123,0.782447466007572,"cf",0.0605000000000047,"belˀora_cf",66.4242,"lˀ | cf","elˀo","M"
"lˀ","belˀora","cf","M 1963",0.00539999999999452,0.068799999999996,0.850432632880052,"cf",0.0661000000000058,"belˀora_cf",67.0505,"lˀ | cf","elˀo","M"
"lˀ","belˀora","cf","M 1963",0.00539999999999452,0.0742000000000047,0.917181705809703,"cf",0.0715000000000003,"belˀora_cf",67.8616,"lˀ | cf","elˀo","M"
"lˀ","belˀora","cf","M 1963",0.00400000000000489,0.0788999999999902,0.975278121137088,"cf",0.0768999999999949,"belˀora_cf",68.6913,"lˀ | cf","elˀo","M"
"lˀ","belˀora","cf","M 1963",0.00400000000000489,0.0808999999999997,1,"cf",0.0808999999999997,"belˀora_cf",68.6913,"lˀ | cf","elˀo","M"
"l","q'ali","1","M 1965",0.00100000000000011,0,0,"word",0,"q'ali_1",68.1483,"l | word","ali","M"
"l","q'ali","1","M 1965",0.00100000000000011,0.000499999999999945,0.00471698113207495,"word",0,"q'ali_1",68.1483,"l | word","ali","M"
"l","q'ali","1","M 1965",0.00790000000000002,0.00495000000000023,0.0466981132075493,"word",0.00100000000000011,"q'ali_1",68.3572,"l | word","ali","M"
"l","q'ali","1","M 1965",0.00770000000000004,0.0127500000000003,0.120283018867927,"word",0.00890000000000013,"q'ali_1",68.7208,"l | word","ali","M"
"l","q'ali","1","M 1965",0.00769999999999982,0.0204500000000001,0.192924528301887,"word",0.0166000000000002,"q'ali_1",68.9555,"l | word","ali","M"
"l","q'ali","1","M 1965",0.00800000000000001,0.0283,0.266981132075471,"word",0.0243,"q'ali_1",69.1029,"l | word","ali","M"
"l","q'ali","1","M 1965",0.00819999999999999,0.0364,0.343396226415094,"word",0.0323,"q'ali_1",69.1826,"l | word","ali","M"
"l","q'ali","1","M 1965",0.00840000000000019,0.0447,0.421698113207546,"word",0.0405,"q'ali_1",69.2037,"l | word","ali","M"
"l","q'ali","1","M 1965",0.00869999999999993,0.05325,0.502358490566037,"word",0.0489000000000002,"q'ali_1",69.2297,"l | word","ali","M"
"l","q'ali","1","M 1965",0.00879999999999992,0.0620000000000001,0.584905660377358,"word",0.0576000000000001,"q'ali_1",69.2395,"l | word","ali","M"
"l","q'ali","1","M 1965",0.00900000000000012,0.0709000000000002,0.668867924528303,"word",0.0664,"q'ali_1",68.886,"l | word","ali","M"
"l","q'ali","1","M 1965",0.00929999999999986,0.0800500000000002,0.755188679245284,"word",0.0754000000000001,"q'ali_1",68.4323,"l | word","ali","M"
"l","q'ali","1","M 1965",0.00940000000000007,0.0894000000000001,0.843396226415095,"word",0.0847,"q'ali_1",68.2282,"l | word","ali","M"
"l","q'ali","1","M 1965",0.00960000000000005,0.0989000000000002,0.933018867924529,"word",0.0941000000000001,"q'ali_1",68.4639,"l | word","ali","M"
"l","q'ali","1","M 1965",0.00229999999999997,0.10485,0.989150943396227,"word",0.1037,"q'ali_1",69.0987,"l | word","ali","M"
"l","q'ali","1","M 1965",0.00229999999999997,0.106,1,"word",0.106,"q'ali_1",69.0987,"l | word","ali","M"
"l","q'ali","2","M 1965",0.00530000000000008,0,0,"word",0,"q'ali_2",68.2636,"l | word","ali","M"
"l","q'ali","2","M 1965",0.00530000000000008,0.00265000000000004,0.0229437229437233,"word",0,"q'ali_2",68.2636,"l | word","ali","M"
"l","q'ali","2","M 1965",0.0089999999999999,0.00980000000000025,0.0848484848484871,"word",0.00530000000000008,"q'ali_2",68.1367,"l | word","ali","M"
"l","q'ali","2","M 1965",0.00829999999999975,0.0184499999999996,0.159740259740257,"word",0.0143,"q'ali_2",68.1694,"l | word","ali","M"
"l","q'ali","2","M 1965",0.00839999999999996,0.0267999999999997,0.23203463203463,"word",0.0225999999999997,"q'ali_2",68.4394,"l | word","ali","M"
"l","q'ali","2","M 1965",0.00860000000000039,0.0352999999999999,0.305627705627705,"word",0.0309999999999997,"q'ali_2",68.8239,"l | word","ali","M"
"l","q'ali","2","M 1965",0.00869999999999971,0.0439499999999997,0.380519480519478,"word",0.0396000000000001,"q'ali_2",69.0306,"l | word","ali","M"
"l","q'ali","2","M 1965",0.00870000000000015,0.0526499999999999,0.455844155844155,"word",0.0482999999999998,"q'ali_2",69.1501,"l | word","ali","M"
"l","q'ali","2","M 1965",0.0089999999999999,0.0614999999999997,0.53246753246753,"word",0.0569999999999999,"q'ali_2",69.0799,"l | word","ali","M"
"l","q'ali","2","M 1965",0.00910000000000011,0.0705499999999999,0.61082251082251,"word",0.0659999999999998,"q'ali_2",68.9435,"l | word","ali","M"
"l","q'ali","2","M 1965",0.00930000000000009,0.0797499999999998,0.690476190476189,"word",0.0750999999999999,"q'ali_2",68.718,"l | word","ali","M"
"l","q'ali","2","M 1965",0.00930000000000009,0.0890500000000003,0.770995670995674,"word",0.0844,"q'ali_2",68.6207,"l | word","ali","M"
"l","q'ali","2","M 1965",0.00959999999999983,0.0985,0.852813852813854,"word",0.0937000000000001,"q'ali_2",68.7303,"l | word","ali","M"
"l","q'ali","2","M 1965",0.00979999999999981,0.1082,0.936796536796538,"word",0.1033,"q'ali_2",69.4832,"l | word","ali","M"
"l","q'ali","2","M 1965",0.00240000000000018,0.1143,0.989610389610391,"word",0.1131,"q'ali_2",70.1311,"l | word","ali","M"
"l","q'ali","2","M 1965",0.00240000000000018,0.1155,1,"word",0.1155,"q'ali_2",70.1311,"l | word","ali","M"
"l","q'ali","3","M 1965",0.0028999999999999,0,0,"word",0,"q'ali_3",68.2518,"l | word","ali","M"
"l","q'ali","3","M 1965",0.0028999999999999,0.00145000000000017,0.0130395683453253,"word",0,"q'ali_3",68.2518,"l | word","ali","M"
"l","q'ali","3","M 1965",0.00869999999999971,0.00724999999999998,0.0651978417266184,"word",0.0028999999999999,"q'ali_3",68.0955,"l | word","ali","M"
"l","q'ali","3","M 1965",0.00819999999999999,0.0156999999999998,0.14118705035971,"word",0.0115999999999996,"q'ali_3",68.1419,"l | word","ali","M"
"l","q'ali","3","M 1965",0.00850000000000017,0.0240499999999999,0.216276978417265,"word",0.0197999999999996,"q'ali_3",68.466,"l | word","ali","M"
"l","q'ali","3","M 1965",0.00839999999999996,0.0324999999999998,0.292266187050357,"word",0.0282999999999998,"q'ali_3",68.5944,"l | word","ali","M"
"l","q'ali","3","M 1965",0.00879999999999992,0.0410999999999997,0.369604316546759,"word",0.0366999999999997,"q'ali_3",68.5729,"l | word","ali","M"
"l","q'ali","3","M 1965",0.00890000000000057,0.0499499999999999,0.449190647482013,"word",0.0454999999999997,"q'ali_3",68.3291,"l | word","ali","M"
"l","q'ali","3","M 1965",0.00909999999999922,0.0589499999999994,0.530125899280569,"word",0.0544000000000002,"q'ali_3",67.9562,"l | word","ali","M"
"l","q'ali","3","M 1965",0.00920000000000076,0.0680999999999994,0.612410071942439,"word",0.0634999999999994,"q'ali_3",67.3732,"l | word","ali","M"
"l","q'ali","3","M 1965",0.00929999999999964,0.07735,0.695593525179855,"word",0.0727000000000002,"q'ali_3",66.8626,"l | word","ali","M"
"l","q'ali","3","M 1965",0.00929999999999964,0.0866499999999997,0.779226618705032,"word",0.0819999999999999,"q'ali_3",66.7146,"l | word","ali","M"
"l","q'ali","3","M 1965",0.00950000000000006,0.09605,0.863758992805754,"word",0.0912999999999995,"q'ali_3",67.2409,"l | word","ali","M"
"l","q'ali","3","M 1965",0.00950000000000006,0.105549999999999,0.949190647482005,"word",0.1008,"q'ali_3",68.4721,"l | word","ali","M"
"l","q'ali","3","M 1965",0.000900000000000567,0.110749999999999,0.995953237410065,"word",0.1103,"q'ali_3",69.122,"l | word","ali","M"
"l","q'ali","3","M 1965",0.000900000000000567,0.1112,1,"word",0.1112,"q'ali_3",69.122,"l | word","ali","M"
"l","q'ali","cf","M 1965",0.00579999999999981,0,0,"cf",0,"q'ali_cf",67.9724,"l | cf","ali","M"
"l","q'ali","cf","M 1965",0.00579999999999981,0.00290000000000035,0.0375161707632644,"cf",0,"q'ali_cf",67.9724,"l | cf","ali","M"
"l","q'ali","cf","M 1965",0.00959999999999983,0.0106000000000002,0.137128072445021,"cf",0.00579999999999981,"q'ali_cf",68.3735,"l | cf","ali","M"
"l","q'ali","cf","M 1965",0.00910000000000011,0.0199499999999997,0.258085381630008,"cf",0.0153999999999996,"q'ali_cf",69.1657,"l | cf","ali","M"
"l","q'ali","cf","M 1965",0.00919999999999987,0.0290999999999997,0.376455368693398,"cf",0.0244999999999997,"q'ali_cf",69.8003,"l | cf","ali","M"
"l","q'ali","cf","M 1965",0.00910000000000011,0.0382499999999997,0.494825355756787,"cf",0.0336999999999996,"q'ali_cf",70.1901,"l | cf","ali","M"
"l","q'ali","cf","M 1965",0.00910000000000011,0.0473499999999998,0.612548512289776,"cf",0.0427999999999997,"q'ali_cf",70.2684,"l | cf","ali","M"
