"speaker","tokenWord","sound","tokenNorm","word","soundSurround","gender","duration","tokenSoundNorm","meanIntensity","meanPulses","maxPulse","StDevPulses","maxPoint","maxPulseNorm","skewness","centerGravity","skewnessNorm"
"F 1966","lˀala_1","l","word","lˀala","ala","F",0.061399999999999,"l | word",68.680813,0.00355555555555536,0.00430000000000064,0.00135134887828819,0.347719869706817,0.0700325732899138,-0.000412551823328148,0.499999999999999,"Left-skewed"
"F 1966","lˀala_2","l","word","lˀala","ala","F",0.0637000000000008,"l | word",67.45137,0.00376111111111103,0.0044000000000004,0.000976270748903394,0.0690737833595032,0.0690737833595032,0.000106828305317696,0.499999999999989,"Right-skewed"
"F 1966","lˀala_3","l","word","lˀala","ala","F",0.0671999999999997,"l | word",66.630642,0.00461249999999991,0.00529999999999831,0.00122358762116428,0.808779761904757,0.0788690476190228,-0.00117068276158669,0.499999999999996,"Left-skewed"
"F 1966","lˀala_cf","l","cf","lˀala","ala","F",0.0792000000000002,"l | cf",67.207274,0.00382857142857147,0.00489999999999924,0.00161001330961651,0.0397727272727018,0.0618686868686771,0.000374873527198954,0.499999999999999,"Right-skewed"
"F 1966","q'ali_1","l","word","q'ali","ali","F",0.0904,"l | word",67.476807,0.00390833333333334,0.00469999999999993,0.00111234834497995,0.0326327433628319,0.051991150442477,0.000293416608468823,0.5,"Right-skewed"
"F 1966","q'ali_2","l","word","q'ali","ali","F",0.0876999999999999,"l | word",70.34052,0.00393043478260869,0.00490000000000013,0.00122490622372369,0.0416191562143664,0.0558722919042204,0.000598212727798617,0.5,"Right-skewed"
"F 1966","q'ali_3","l","word","q'ali","ali","F",0.0923999999999996,"l | word",67.757847,0.00423043478260864,0.00480000000000036,0.00099427213332113,0.712121212121218,0.0519480519480561,-0.000136040480623421,0.5,"Left-skewed"
"F 1966","q'ali_cf","l","cf","q'ali","ali","F",0.0684000000000005,"l | cf",66.178495,0.00447647058823536,0.00480000000000036,0.000460338749950304,0.0994152046783639,0.070175438596496,0.00071680571155942,0.500000000000001,"Right-skewed"
"F 1966","relˀa_1","lˀ","word","relˀa","elˀa","F",0.121099999999998,"lˀ | word",61.613985,0.00481153846153832,0.00750000000000028,0.0014814390093636,0.572667217175837,0.0619322873658165,-0.000711861513542238,0.499999999999991,"Left-skewed"
"F 1966","relˀa_2","lˀ","word","relˀa","elˀa","F",0.128300000000003,"lˀ | word",64.42636,0.00624545454545485,0.0131999999999977,0.00290921807081361,0.910366328916563,0.102883865939184,-0.00802421880201976,0.5,"Left-skewed"
"F 1966","relˀa_3","lˀ","word","relˀa","elˀa","F",0.122599999999998,"lˀ | word",59.962558,0.00743529411764687,0.0437999999999974,0.00979291460549822,0.793637846655835,0.357259380097862,-0.148097830310807,0.500000000000008,"Left-skewed"
"F 1966","relˀa_cf","lˀ","cf","relˀa","elˀa","F",0.1021,"lˀ | cf",61.370486,0.00959285714285686,0.028100000000002,0.00845435384290944,0.862389813907889,0.275220372184153,-0.0852218867206681,0.499999999999998,"Left-skewed"
"F 1966","rolˀal_1","lˀ","word","rolˀal","olˀa","F",0.0884999999999962,"lˀ | word",68.016352,0.00505999999999958,0.0102999999999938,0.00204151646421911,0.941807909604593,0.116384180790895,-0.00781311463771689,0.500000000000007,"Left-skewed"
"F 1966","rolˀal_2","lˀ","word","rolˀal","olˀa","F",0.0869999999999962,"lˀ | word",67.835953,0.00561764705882318,0.00820000000000221,0.00139563394830027,0.805747126436777,0.0942528735632479,-0.00476727289610076,0.500000000000005,"Left-skewed"
"F 1966","rolˀal_3","lˀ","word","rolˀal","olˀa","F",0.070999999999998,"lˀ | word",64.514341,0.00685833333333245,0.0136000000000038,0.00257839214639899,0.807042253521121,0.191549295774707,-0.0228508992711544,0.499999999999996,"Left-skewed"
"F 1966","rolˀal_cf","lˀ","cf","rolˀal","olˀa","F",0.075800000000001,"lˀ | cf",65.566302,0.00606428571428605,0.0118999999999971,0.00215428272655378,0.735488126649111,0.156992084432678,-0.012054111999452,0.500000000000014,"Left-skewed"
"M 1946","belˀora_1","lˀ","word","belˀora","elˀo","M",0.150100000000002,"lˀ | word",56.195636,0.0156700000000008,0.089500000000001,0.0263861937805021,0.474683544303833,0.596269153897401,0.0747793670291585,0.499999999999996,"Right-skewed"
